1 1. zeta2_mtdna_m69.txt under HKY85; 10 x 1 haploid idividuals  evolving at G=0 on a 10 x 1 lattice with absorbing boundaries; mutation proba=5e-05; replicate # 69; Mrca Moy= 262249; MRCA MAX=470065
20 pop51
1     , 1
1     , 2
2     , 3
2     , 1
3     , 4
3     , 5
4     , 5
4     , 4
5     , 6
5     , 5
6     , 7
6     , 8
7     , 5
7     , 8
8     , 4
8     , 1
9     , 9
9     , 5
10     , 10
10     , 8
20 pop151
11     , 10
11     , 9
12     , 1
12     , 5
13     , 2
13     , 8
14     , 11
14     , 5
15     , 10
15     , 5
16     , 12
16     , 12
17     , 3
17     , 11
18     , 2
18     , 1
19     , 13
19     , 9
20     , 8
20     , 9
20 pop251
21     , 5
21     , 1
22     , 10
22     , 5
23     , 3
23     , 9
24     , 12
24     , 12
25     , 5
25     , 14
26     , 8
26     , 5
27     , 3
27     , 15
28     , 16
28     , 17
29     , 12
29     , 1
30     , 18
30     , 9
20 pop351
31     , 11
31     , 10
32     , 8
32     , 4
33     , 19
33     , 5
34     , 15
34     , 7
35     , 20
35     , 5
36     , 3
36     , 5
37     , 19
37     , 1
38     , 3
38     , 11
39     , 19
39     , 10
40     , 10
40     , 12
20 pop451
41     , 1
41     , 5
42     , 3
42     , 19
43     , 12
43     , 12
44     , 4
44     , 9
45     , 21
45     , 3
46     , 12
46     , 10
47     , 12
47     , 21
48     , 15
48     , 20
49     , 9
49     , 12
50     , 22
50     , 4
20 pop551
51     , 5
51     , 3
52     , 5
52     , 5
53     , 12
53     , 3
54     , 22
54     , 5
55     , 8
55     , 1
56     , 8
56     , 10
57     , 11
57     , 16
58     , 5
58     , 5
59     , 19
59     , 12
60     , 5
60     , 21
20 pop651
61     , 12
61     , 5
62     , 8
62     , 10
63     , 10
63     , 5
64     , 19
64     , 15
65     , 8
65     , 1
66     , 12
66     , 8
67     , 8
67     , 4
68     , 9
68     , 10
69     , 16
69     , 4
70     , 23
70     , 4
20 pop751
71     , 5
71     , 4
72     , 21
72     , 9
73     , 1
73     , 8
74     , 17
74     , 9
75     , 22
75     , 12
76     , 8
76     , 5
77     , 4
77     , 5
78     , 1
78     , 5
79     , 5
79     , 19
80     , 1
80     , 24
20 pop851
81     , 4
81     , 12
82     , 1
82     , 11
83     , 10
83     , 5
84     , 21
84     , 8
85     , 5
85     , 23
86     , 10
86     , 24
87     , 21
87     , 10
88     , 10
88     , 5
89     , 1
89     , 16
90     , 1
90     , 5
20 pop951
91     , 22
91     , 10
92     , 25
92     , 5
93     , 11
93     , 5
94     , 11
94     , 5
95     , 22
95     , 16
96     , 4
96     , 11
97     , 5
97     , 9
98     , 26
98     , 22
99     , 19
99     , 2
100     , 21
100     , 5
